LAT,LON,Total_Rn2200100
35.2,-107.4,1.0131505920000001e-07
35.2,-107.35,6.05076048e-08
35.2,-107.3,6.70743216e-08
35.2,-107.25,4.73741712e-08
35.2,-107.2,3.23645328e-08
35.2,-107.15,2.43906624e-08
35.2,-107.1,1.7870850720000002e-08
35.2,-107.05,9.42792912e-09
35.2,-107.0,5.6286144e-09
35.2,-106.95,9.8500752e-09
35.2,-106.9,2.345256e-08
35.2,-106.85,2.6266867200000004e-08
35.2,-106.8,1.73548944e-08
35.2,-106.75,2.5797816e-08
35.2,-106.7,3.00192768e-08
35.2,-106.65,4.26836592e-08
35.2,-106.6,1.97001504e-08
35.2,-106.55,2.29835088e-08
35.2,-106.5,2.345256e-08
35.2,-106.45,1.0788177599999999e-08
35.2,-106.4,2.95502256e-09
35.25,-108.15,5.1595632e-09
35.25,-108.1,1.45405872e-08
35.25,-108.05,2.6266867200000004e-08
35.25,-108.0,3.14264304e-08
35.25,-107.95,4.08074544e-08
35.25,-107.9,6.228999936000001e-08
35.25,-107.85,8.710280784e-08
35.25,-107.8,9.19340352e-08
35.25,-107.75,1.144484928e-07
35.25,-107.7,1.0131505920000001e-07
35.25,-107.65,1.2195331200000003e-07
35.25,-107.6,1.4071536e-07
35.25,-107.55,1.45405872e-07
35.25,-107.5,1.50096384e-07
35.25,-107.45,9.24030864e-08
35.25,-107.4,7.34065128e-08
35.25,-107.35,5.445684432e-08
35.25,-107.3,5.863140000000001e-08
35.25,-107.25,5.91004512e-08
35.25,-107.2,2.04037272e-08
35.25,-107.15,1.4118441119999999e-08
35.25,-107.1,6.84814752e-09
35.25,-107.05,7.5048192e-09
35.25,-107.0,1.21953312e-08
35.25,-106.95,1.73548944e-08
35.25,-106.9,4.54979664e-08
35.25,-106.85,2.06382528e-08
35.25,-106.8,2.345256e-08
35.25,-106.75,3.94003008e-08
35.25,-106.7,3.89312496e-08
35.25,-106.65,2.6735918400000002e-08
35.25,-106.6,2.8143072e-08
35.25,-106.55,2.29835088e-08
35.25,-106.5,1.03191264e-08
35.25,-106.45,6.0976656e-09
35.25,-106.35,3.517884e-09
35.3,-108.2,6.566716800000001e-09
35.3,-108.15,1.3133433600000002e-08
35.3,-108.1,2.3921611200000003e-08
35.3,-108.05,3.56478912e-08
35.3,-108.0,4.690512e-08
35.3,-107.95,6.834075984000001e-08
35.3,-107.9,8.02077552e-08
35.3,-107.85,9.334118880000001e-08
35.3,-107.8,1.0835082720000001e-07
35.3,-107.75,1.2195331200000003e-07
35.3,-107.7,1.36024848e-07
35.3,-107.65,1.50096384e-07
35.3,-107.6,1.50096384e-07
35.3,-107.55,1.580702544e-07
35.3,-107.5,9.803170080000001e-08
35.3,-107.45,7.556414832e-08
35.3,-107.4,5.881902048e-08
35.3,-107.35,5.67551952e-08
35.3,-107.3,6.98886288e-08
35.3,-107.25,2.86121232e-08
35.3,-107.2,1.5337974240000002e-08
35.3,-107.15,8.9119728e-09
35.3,-107.1,1.12572288e-08
35.3,-107.05,1.45405872e-08
35.3,-107.0,1.92310992e-08
35.3,-106.95,4.1745556800000006e-08
35.3,-106.9,3.14264304e-08
35.3,-106.85,3.33026352e-08
35.3,-106.8,4.12765056e-08
35.3,-106.75,3.70550448e-08
35.3,-106.7,3.7524096e-08
35.3,-106.65,2.7204969599999998e-08
35.3,-106.6,2.6735918400000002e-08
35.3,-106.55,1.5947740800000002e-08
35.3,-106.5,9.850075200000001e-09
35.3,-106.45,2.345256e-09
35.3,-106.4,6.0976656e-09
35.3,-106.35,3.5647891200000003e-09
35.35,-108.25,4.03384032e-09
35.35,-108.2,2.01692016e-08
35.35,-108.15,2.3921611200000003e-08
35.35,-108.1,3.84621984e-08
35.35,-108.05,6.0976656e-08
35.35,-108.0,7.303127184000001e-08
35.35,-107.95,8.578946448000001e-08
35.35,-107.9,1.0366031520000001e-07
35.35,-107.85,1.36024848e-07
35.35,-107.8,1.36024848e-07
35.35,-107.75,1.50096384e-07
35.35,-107.7,1.5337974239999999e-07
35.35,-107.65,1.6416792000000002e-07
35.35,-107.6,1.515035376e-07
35.35,-107.55,9.70935984e-08
35.35,-107.5,6.84814752e-08
35.35,-107.45,5.412850848e-08
35.35,-107.4,5.4409939199999996e-08
35.35,-107.35,6.89505264e-08
